sent_model,target,ticker,approach,mae,dir_acc
Gemma-3-1B,gap,NVDA,Ridge,0.010727682469729712,0.6222222222222222
Gemma-3-1B,gap,TSLA,Naive,0.015218778994813333,0.0
Gemma-3-1B,gap,TSLA,Gated-Naive,0.015283793940206462,0.13333333333333333
Gemma-3-1B,gap,TSLA,Sent×Vol,0.015024540147644304,0.4
Gemma-3-1B,gap,TSLA,Dir-Nudge,0.015218778994813333,0.0
Gemma-3-1B,gap,TSLA,Extreme-Mag,0.01576721336037375,0.13333333333333333
Gemma-3-1B,gap,TSLA,Bayesian,0.01498999891631472,0.4
Gemma-3-1B,gap,TSLA,Ridge,0.015112155607147433,0.6
Gemma-3-1B,cc,AAPL,Naive,0.009596211000003768,0.0
Gemma-3-1B,cc,AAPL,Gated-Naive,0.009596211000003768,0.0
Gemma-3-1B,cc,AAPL,Sent×Vol,0.009596211000003768,0.0
Gemma-3-1B,cc,AAPL,Dir-Nudge,0.009596211000003768,0.0
Gemma-3-1B,cc,AAPL,Extreme-Mag,0.009596211000003768,0.13333333333333333
Gemma-3-1B,cc,AAPL,Bayesian,0.009596211000003768,0.0
Gemma-3-1B,cc,AAPL,Ridge,0.009539772072123318,0.5555555555555556
Gemma-3-1B,cc,AMZN,Naive,0.012459625343981222,0.0
Gemma-3-1B,cc,AMZN,Gated-Naive,0.012459625343981222,0.0
Gemma-3-1B,cc,AMZN,Sent×Vol,0.012459625343981222,0.0
Gemma-3-1B,cc,AMZN,Dir-Nudge,0.012459625343981222,0.0
Gemma-3-1B,cc,AMZN,Extreme-Mag,0.012459625343981222,0.0
Gemma-3-1B,cc,AMZN,Bayesian,0.012459625343981222,0.0
Gemma-3-1B,cc,AMZN,Ridge,0.013108368715900843,0.5333333333333333
Gemma-3-1B,cc,GOOGL,Naive,0.009851698262608333,0.0
Gemma-3-1B,cc,GOOGL,Gated-Naive,0.009903547878058321,0.1590909090909091
Gemma-3-1B,cc,GOOGL,Sent×Vol,0.010055733098512688,0.2727272727272727
Gemma-3-1B,cc,GOOGL,Dir-Nudge,0.009851698262608333,0.0
Gemma-3-1B,cc,GOOGL,Extreme-Mag,0.011851662637742306,0.1590909090909091
Gemma-3-1B,cc,GOOGL,Bayesian,0.00989050226632433,0.2727272727272727
Gemma-3-1B,cc,GOOGL,Ridge,0.00946154867271912,0.6363636363636364
Gemma-3-1B,cc,META,Naive,0.009901988537885452,0.0
Gemma-3-1B,cc,META,Gated-Naive,0.010312303542163136,0.06818181818181818
Gemma-3-1B,cc,META,Sent×Vol,0.010252781530882596,0.36363636363636365
Gemma-3-1B,cc,META,Dir-Nudge,0.009901988537885452,0.0
Gemma-3-1B,cc,META,Extreme-Mag,0.009901988537885452,0.0
Gemma-3-1B,cc,META,Bayesian,0.011207012743871855,0.36363636363636365
Gemma-3-1B,cc,META,Ridge,0.010622598308524842,0.5227272727272727
Gemma-3-1B,cc,MSFT,Naive,0.007901710593846523,0.0
Gemma-3-1B,cc,MSFT,Gated-Naive,0.007901710593846523,0.0
Gemma-3-1B,cc,MSFT,Sent×Vol,0.007901710593846523,0.0
Gemma-3-1B,cc,MSFT,Dir-Nudge,0.007901710593846523,0.0
Gemma-3-1B,cc,MSFT,Extreme-Mag,0.007901710593846523,0.0
Gemma-3-1B,cc,MSFT,Bayesian,0.007901710593846523,0.0
Gemma-3-1B,cc,MSFT,Ridge,0.00864486238265713,0.4888888888888889
Gemma-3-1B,cc,NVDA,Naive,0.023099850407138536,0.0
Gemma-3-1B,cc,NVDA,Gated-Naive,0.02222778777603591,0.2222222222222222
Gemma-3-1B,cc,NVDA,Sent×Vol,0.02042017634931457,0.5111111111111111
Gemma-3-1B,cc,NVDA,Dir-Nudge,0.023099850407138536,0.0
Gemma-3-1B,cc,NVDA,Extreme-Mag,0.02214258358336764,0.2222222222222222
Gemma-3-1B,cc,NVDA,Bayesian,0.021953279597447358,0.5111111111111111
Gemma-3-1B,cc,NVDA,Ridge,0.021475227509225793,0.7111111111111111
Gemma-3-1B,cc,TSLA,Naive,0.027569892187314003,0.0
Gemma-3-1B,cc,TSLA,Gated-Naive,0.027593409600656274,0.15555555555555556
Gemma-3-1B,cc,TSLA,Sent×Vol,0.02710831344561942,0.37777777777777777
Gemma-3-1B,cc,TSLA,Dir-Nudge,0.027569892187314003,0.0
Gemma-3-1B,cc,TSLA,Extreme-Mag,0.028831679259264033,0.15555555555555556
Gemma-3-1B,cc,TSLA,Bayesian,0.027189818911053137,0.37777777777777777
Gemma-3-1B,cc,TSLA,Ridge,0.029811005298672713,0.6222222222222222
Llama-FinSent,gap,AAPL,Naive,0.006933159102138145,0.0
Llama-FinSent,gap,AAPL,Gated-Naive,0.006933159102138145,0.0
Llama-FinSent,gap,AAPL,Sent×Vol,0.006933159102138145,0.0
Llama-FinSent,gap,AAPL,Dir-Nudge,0.006933159102138145,0.0
Llama-FinSent,gap,AAPL,Extreme-Mag,0.006933159102138145,0.0
Llama-FinSent,gap,AAPL,Bayesian,0.006933159102138145,0.0
Llama-FinSent,gap,AAPL,Ridge,0.007053158439374216,0.5
Llama-FinSent,gap,AMZN,Naive,0.006309142682461388,0.0
Llama-FinSent,gap,AMZN,Gated-Naive,0.006309142682461388,0.0
Llama-FinSent,gap,AMZN,Sent×Vol,0.0067486569531943945,0.5
Llama-FinSent,gap,AMZN,Dir-Nudge,0.007354402750719042,0.5
Llama-FinSent,gap,AMZN,Extreme-Mag,0.006309142682461388,0.0
Llama-FinSent,gap,AMZN,Bayesian,0.006220576883993009,0.5
Llama-FinSent,gap,AMZN,Ridge,0.006558836416705285,0.4772727272727273
Llama-FinSent,gap,GOOGL,Naive,0.00633826473519132,0.0
Llama-FinSent,gap,GOOGL,Gated-Naive,0.00633826473519132,0.0
Llama-FinSent,gap,GOOGL,Sent×Vol,0.006405868490531605,0.35555555555555557
Llama-FinSent,gap,GOOGL,Dir-Nudge,0.00633826473519132,0.0
Llama-FinSent,gap,GOOGL,Extreme-Mag,0.00633826473519132,0.0
Llama-FinSent,gap,GOOGL,Bayesian,0.006263574247850266,0.35555555555555557
Llama-FinSent,gap,GOOGL,Ridge,0.006308973022964061,0.5111111111111111
Llama-FinSent,gap,META,Naive,0.006006785990208977,0.0
Llama-FinSent,gap,META,Gated-Naive,0.006006785990208977,0.0
Llama-FinSent,gap,META,Sent×Vol,0.006006785990208977,0.0
Llama-FinSent,gap,META,Dir-Nudge,0.006006785990208977,0.0
Llama-FinSent,gap,META,Extreme-Mag,0.006006785990208977,0.0
Llama-FinSent,gap,META,Bayesian,0.006006785990208977,0.0
Llama-FinSent,gap,META,Ridge,0.005876283057640596,0.6444444444444445
Llama-FinSent,gap,MSFT,Naive,0.004763336335085546,0.0
Llama-FinSent,gap,MSFT,Gated-Naive,0.004763336335085546,0.0
Llama-FinSent,gap,MSFT,Sent×Vol,0.004724402788515535,0.4444444444444444
Llama-FinSent,gap,MSFT,Dir-Nudge,0.004763336335085546,0.0
Llama-FinSent,gap,MSFT,Extreme-Mag,0.004763336335085546,0.0
Llama-FinSent,gap,MSFT,Bayesian,0.004733436701843265,0.4444444444444444
Llama-FinSent,gap,MSFT,Ridge,0.0045736860569657155,0.6666666666666666
Llama-FinSent,gap,NVDA,Naive,0.011581374583939385,0.0
Llama-FinSent,gap,NVDA,Gated-Naive,0.011581374583939385,0.0
Llama-FinSent,gap,NVDA,Sent×Vol,0.011331150554407407,0.4222222222222222
Llama-FinSent,gap,NVDA,Dir-Nudge,0.011581374583939385,0.0
Llama-FinSent,gap,NVDA,Extreme-Mag,0.011581374583939385,0.0
Llama-FinSent,gap,NVDA,Bayesian,0.01113209222407444,0.4222222222222222
Llama-FinSent,gap,NVDA,Ridge,0.011093689189061581,0.5777777777777777
Llama-FinSent,gap,TSLA,Naive,0.015218778994813333,0.0
Llama-FinSent,gap,TSLA,Gated-Naive,0.015218778994813333,0.0
Llama-FinSent,gap,TSLA,Sent×Vol,0.01509409368259488,0.3111111111111111
Llama-FinSent,gap,TSLA,Dir-Nudge,0.015218778994813333,0.0
Llama-FinSent,gap,TSLA,Extreme-Mag,0.015218778994813333,0.0
Llama-FinSent,gap,TSLA,Bayesian,0.015125196604348762,0.3111111111111111
Llama-FinSent,gap,TSLA,Ridge,0.015293930100220749,0.4888888888888889
Llama-FinSent,cc,AAPL,Naive,0.009596211000003768,0.0
Llama-FinSent,cc,AAPL,Gated-Naive,0.009596211000003768,0.0
Llama-FinSent,cc,AAPL,Sent×Vol,0.009419743322173879,0.4222222222222222
Llama-FinSent,cc,AAPL,Dir-Nudge,0.009596211000003768,0.0
Llama-FinSent,cc,AAPL,Extreme-Mag,0.009596211000003768,0.0
Llama-FinSent,cc,AAPL,Bayesian,0.009475229076192375,0.4222222222222222
Llama-FinSent,cc,AAPL,Ridge,0.009482785914023443,0.5555555555555556
Llama-FinSent,cc,AMZN,Naive,0.012459625343981222,0.0
Llama-FinSent,cc,AMZN,Gated-Naive,0.012459625343981222,0.0
Llama-FinSent,cc,AMZN,Sent×Vol,0.012381912602910914,0.4666666666666667
Llama-FinSent,cc,AMZN,Dir-Nudge,0.012459625343981222,0.0
Llama-FinSent,cc,AMZN,Extreme-Mag,0.012459625343981222,0.0
Llama-FinSent,cc,AMZN,Bayesian,0.012270960861191013,0.4666666666666667
Llama-FinSent,cc,AMZN,Ridge,0.012825463552498001,0.5555555555555556
Llama-FinSent,cc,GOOGL,Naive,0.009851698262608333,0.0
Llama-FinSent,cc,GOOGL,Gated-Naive,0.009851698262608333,0.0
Llama-FinSent,cc,GOOGL,Sent×Vol,0.009617167112140255,0.4090909090909091
Llama-FinSent,cc,GOOGL,Dir-Nudge,0.009851698262608333,0.0
Llama-FinSent,cc,GOOGL,Extreme-Mag,0.009851698262608333,0.0
Llama-FinSent,cc,GOOGL,Bayesian,0.00964463211291533,0.4090909090909091
Llama-FinSent,cc,GOOGL,Ridge,0.008914309703258266,0.7272727272727273
Llama-FinSent,cc,META,Naive,0.009901988537885452,0.0
Llama-FinSent,cc,META,Gated-Naive,0.009901988537885452,0.0
Llama-FinSent,cc,META,Sent×Vol,0.010357372431841528,0.29545454545454547
Llama-FinSent,cc,META,Dir-Nudge,0.009901988537885452,0.0
Llama-FinSent,cc,META,Extreme-Mag,0.009901988537885452,0.0
Llama-FinSent,cc,META,Bayesian,0.01072971620163713,0.29545454545454547
Llama-FinSent,cc,META,Ridge,0.009821324328141525,0.5909090909090909
Llama-FinSent,cc,MSFT,Naive,0.007901710593846523,0.0
Llama-FinSent,cc,MSFT,Gated-Naive,0.007901710593846523,0.0
Llama-FinSent,cc,MSFT,Sent×Vol,0.0079107473271289,0.4444444444444444
Llama-FinSent,cc,MSFT,Dir-Nudge,0.007901710593846523,0.0
Llama-FinSent,cc,MSFT,Extreme-Mag,0.007901710593846523,0.0
Llama-FinSent,cc,MSFT,Bayesian,0.007718804921416019,0.4444444444444444
Llama-FinSent,cc,MSFT,Ridge,0.008850094174543327,0.5111111111111111
Llama-FinSent,cc,NVDA,Naive,0.023099850407138536,0.0
Llama-FinSent,cc,NVDA,Gated-Naive,0.023099850407138536,0.0
Llama-FinSent,cc,NVDA,Sent×Vol,0.024223184998629414,0.4444444444444444
Llama-FinSent,cc,NVDA,Dir-Nudge,0.023099850407138536,0.0
Llama-FinSent,cc,NVDA,Extreme-Mag,0.023099850407138536,0.0
Llama-FinSent,cc,NVDA,Bayesian,0.022983283555503158,0.4444444444444444
Llama-FinSent,cc,NVDA,Ridge,0.022153621769286945,0.6222222222222222
Llama-FinSent,cc,TSLA,Naive,0.027569892187314003,0.0
Llama-FinSent,cc,TSLA,Gated-Naive,0.027569892187314003,0.0
Llama-FinSent,cc,TSLA,Sent×Vol,0.03663088714669228,0.3333333333333333
Llama-FinSent,cc,TSLA,Dir-Nudge,0.027569892187314003,0.0
Llama-FinSent,cc,TSLA,Extreme-Mag,0.027569892187314003,0.0
Llama-FinSent,cc,TSLA,Bayesian,0.02813485636536601,0.3333333333333333
Llama-FinSent,cc,TSLA,Ridge,0.027712884742791235,0.6
DeBERTa,gap,AAPL,GRU,0.007696115722258885,0.5185185185185185
DeBERTa,gap,AAPL,TCN,0.008078548281143108,0.5111111111111111
DeBERTa,gap,AMZN,GRU,0.006777320057153702,0.45925925925925926
DeBERTa,gap,AMZN,TCN,0.006761751292894284,0.4518518518518519
DeBERTa,gap,GOOGL,GRU,0.00932645487288634,0.4444444444444445
DeBERTa,gap,GOOGL,TCN,0.007193075803418954,0.5629629629629629
DeBERTa,gap,META,GRU,0.010668483252326647,0.6518518518518518
DeBERTa,gap,META,TCN,0.008760392821083466,0.6592592592592592
DeBERTa,gap,MSFT,GRU,0.005453028871367375,0.674074074074074
DeBERTa,gap,MSFT,TCN,0.005114451050758362,0.6592592592592593
DeBERTa,gap,NVDA,GRU,0.012392669295271238,0.4666666666666666
DeBERTa,gap,NVDA,TCN,0.01322968831906716,0.4740740740740741
DeBERTa,gap,TSLA,GRU,0.015959652761618297,0.5333333333333333
DeBERTa,gap,TSLA,TCN,0.01805069576948881,0.48148148148148145
DeBERTa,cc,AAPL,GRU,0.010233747772872448,0.4518518518518519
DeBERTa,cc,AAPL,TCN,0.009691803095241388,0.48148148148148145
DeBERTa,cc,AMZN,GRU,0.012667639801899592,0.48148148148148145
DeBERTa,cc,AMZN,TCN,0.013025842607021332,0.39259259259259255
DeBERTa,cc,GOOGL,GRU,0.010488790770371756,0.48148148148148145
DeBERTa,cc,GOOGL,TCN,0.01041912411650022,0.48148148148148157
DeBERTa,cc,META,GRU,0.011148648026088873,0.562962962962963
DeBERTa,cc,META,TCN,0.014482139920194944,0.5333333333333333
DeBERTa,cc,MSFT,GRU,0.00828326183060805,0.4962962962962963
DeBERTa,cc,MSFT,TCN,0.008446769167979559,0.5481481481481482
DeBERTa,cc,NVDA,GRU,0.02370239980518818,0.5185185185185185
DeBERTa,cc,NVDA,TCN,0.023387478664517403,0.5555555555555555
DeBERTa,cc,TSLA,GRU,0.03321755429108938,0.525925925925926
DeBERTa,cc,TSLA,TCN,0.029597748070955276,0.5037037037037037
FinBERT,gap,AAPL,GRU,0.008206033458312353,0.48148148148148145
FinBERT,gap,AAPL,TCN,0.007796227776755889,0.4962962962962963
FinBERT,gap,AMZN,GRU,0.006678527065863212,0.4444444444444444
FinBERT,gap,AMZN,TCN,0.006921714171767235,0.4666666666666666
FinBERT,gap,GOOGL,GRU,0.008113220178832611,0.48148148148148145
FinBERT,gap,GOOGL,TCN,0.006606954770783584,0.47407407407407404
FinBERT,gap,META,GRU,0.010021264664828777,0.7333333333333334
FinBERT,gap,META,TCN,0.009815636401375135,0.6222222222222222
FinBERT,gap,MSFT,GRU,0.006432222512861093,0.5777777777777778
FinBERT,gap,MSFT,TCN,0.005602431949228048,0.6592592592592593
FinBERT,gap,NVDA,GRU,0.011848283931612968,0.5851851851851851
FinBERT,gap,NVDA,TCN,0.01270697017510732,0.5259259259259259
FinBERT,gap,TSLA,GRU,0.01665926103790601,0.5037037037037037
FinBERT,gap,TSLA,TCN,0.016880193104346592,0.5333333333333333
FinBERT,cc,AAPL,GRU,0.01029127649962902,0.4444444444444444
FinBERT,cc,AAPL,TCN,0.010117529270549616,0.4888888888888889
FinBERT,cc,AMZN,GRU,0.013075268206497034,0.4740740740740741
FinBERT,cc,AMZN,TCN,0.012953811014691988,0.37777777777777777
FinBERT,cc,GOOGL,GRU,0.011952342155079046,0.5777777777777778
FinBERT,cc,GOOGL,TCN,0.012306010661025843,0.5185185185185185
FinBERT,cc,META,GRU,0.01250088649491469,0.6148148148148148
FinBERT,cc,META,TCN,0.013424320767323175,0.5259259259259259
FinBERT,cc,MSFT,GRU,0.00839880450318257,0.5185185185185185
FinBERT,cc,MSFT,TCN,0.008274273636440435,0.5555555555555555
FinBERT,cc,NVDA,GRU,0.025600379332900047,0.5703703703703703
FinBERT,cc,NVDA,TCN,0.023321423058708508,0.5777777777777777
FinBERT,cc,TSLA,GRU,0.031182133903106053,0.5481481481481482
FinBERT,cc,TSLA,TCN,0.032250273351867996,0.47407407407407404
Qwen2.5,gap,AAPL,GRU,0.012369651657839617,0.5111111111111111
Qwen2.5,gap,AAPL,TCN,0.008043928071856499,0.48148148148148145
Qwen2.5,gap,AMZN,GRU,0.006691119633615017,0.5037037037037037
Qwen2.5,gap,AMZN,TCN,0.009899353298048178,0.45925925925925926
Qwen2.5,gap,GOOGL,GRU,0.008518237310151259,0.47407407407407404
Qwen2.5,gap,GOOGL,TCN,0.006606587208807468,0.5185185185185185
Qwen2.5,gap,META,GRU,0.006893041543662548,0.5333333333333333
Qwen2.5,gap,META,TCN,0.007724531460553408,0.4962962962962963
Qwen2.5,gap,MSFT,GRU,0.0050652604550123215,0.6
Qwen2.5,gap,MSFT,TCN,0.0050718169659376144,0.562962962962963
Qwen2.5,gap,NVDA,GRU,0.012542979481319586,0.45925925925925926
Qwen2.5,gap,NVDA,TCN,0.014010357670485973,0.4296296296296296
Qwen2.5,gap,TSLA,GRU,0.01669288861254851,0.48888888888888893
Qwen2.5,gap,TSLA,TCN,0.017163729916016262,0.4518518518518519
Qwen2.5,cc,AAPL,GRU,0.012445448897778988,0.4740740740740741
Qwen2.5,cc,AAPL,TCN,0.010355711604158083,0.4962962962962963
Qwen2.5,cc,AMZN,GRU,0.012615860750277838,0.48148148148148145
Qwen2.5,cc,AMZN,TCN,0.012398642487823963,0.5407407407407407
Qwen2.5,cc,GOOGL,GRU,0.01209927722811699,0.4666666666666666
Qwen2.5,cc,GOOGL,TCN,0.010154555551707745,0.5481481481481482
Qwen2.5,cc,META,GRU,0.01097404615332683,0.5185185185185185
Qwen2.5,cc,META,TCN,0.011280100171764692,0.5037037037037037
Qwen2.5,cc,MSFT,GRU,0.008011536362270514,0.5111111111111111
Qwen2.5,cc,MSFT,TCN,0.008307643234729767,0.5407407407407406
Qwen2.5,cc,NVDA,GRU,0.024661152934034664,0.5333333333333333
Qwen2.5,cc,NVDA,TCN,0.023367609828710556,0.562962962962963
Qwen2.5,cc,TSLA,GRU,0.02840697889526685,0.5555555555555555
Qwen2.5,cc,TSLA,TCN,0.029222354292869568,0.4888888888888889
Llama-FinSent,gap,AAPL,GRU,0.007503218483179808,0.4888888888888889
Llama-FinSent,gap,AAPL,TCN,0.0072319707833230495,0.5037037037037037
Llama-FinSent,gap,AMZN,GRU,0.006674500027050574,0.45925925925925926
Llama-FinSent,gap,AMZN,TCN,0.007452513712147872,0.5185185185185185
Llama-FinSent,gap,GOOGL,GRU,0.007744870924701293,0.45925925925925926
Llama-FinSent,gap,GOOGL,TCN,0.007123029014716546,0.5259259259259259
Llama-FinSent,gap,META,GRU,0.006957687437534332,0.6
Llama-FinSent,gap,META,TCN,0.007018103109051784,0.637037037037037
Llama-FinSent,gap,MSFT,GRU,0.006643253533790509,0.6814814814814815
Llama-FinSent,gap,MSFT,TCN,0.004876435889552037,0.6518518518518518
Llama-FinSent,gap,NVDA,GRU,0.01246195969482263,0.5259259259259259
Llama-FinSent,gap,NVDA,TCN,0.012390744251509508,0.5851851851851851
Llama-FinSent,gap,TSLA,GRU,0.022554366538921993,0.4962962962962963
Llama-FinSent,gap,TSLA,TCN,0.017487877358992893,0.48888888888888893
Llama-FinSent,cc,AAPL,GRU,0.010627794700364271,0.3925925925925926
Llama-FinSent,cc,AAPL,TCN,0.009925899716715017,0.4962962962962963
Llama-FinSent,cc,AMZN,GRU,0.01263706541309754,0.48888888888888893
Llama-FinSent,cc,AMZN,TCN,0.013145150616765022,0.5185185185185185
Llama-FinSent,cc,GOOGL,GRU,0.015713808747629326,0.5481481481481482
Llama-FinSent,cc,GOOGL,TCN,0.014256669208407402,0.5407407407407407
Llama-FinSent,cc,META,GRU,0.010702276912828287,0.5037037037037037
Llama-FinSent,cc,META,TCN,0.015664253073434036,0.5703703703703703
Llama-FinSent,cc,MSFT,GRU,0.008998279459774494,0.5407407407407407
Llama-FinSent,cc,MSFT,TCN,0.008708640622595945,0.5037037037037037
Llama-FinSent,cc,NVDA,GRU,0.024019814406832058,0.5555555555555555
Llama-FinSent,cc,NVDA,TCN,0.02490272931754589,0.5481481481481482
Llama-FinSent,cc,TSLA,GRU,0.034108063826958336,0.5037037037037037
Llama-FinSent,cc,TSLA,TCN,0.035375879456599556,0.4222222222222222
Gemma-3-1B,gap,AAPL,GRU,0.008295405190438032,0.4222222222222222
Gemma-3-1B,gap,AAPL,TCN,0.007978040414551893,0.4666666666666666
Gemma-3-1B,gap,AMZN,GRU,0.006781088653951883,0.5185185185185185
Gemma-3-1B,gap,AMZN,TCN,0.007159703876823187,0.5037037037037037
Gemma-3-1B,gap,GOOGL,GRU,0.010209739518662294,0.5259259259259259
Gemma-3-1B,gap,GOOGL,TCN,0.006762946334977944,0.5333333333333333
Gemma-3-1B,gap,META,GRU,0.007230508141219616,0.5703703703703703
Gemma-3-1B,gap,META,TCN,0.007472969125956297,0.6148148148148148
Gemma-3-1B,gap,MSFT,GRU,0.004888952088852723,0.6222222222222222
Gemma-3-1B,gap,MSFT,TCN,0.0051269362059732275,0.637037037037037
Gemma-3-1B,gap,NVDA,GRU,0.012030011974275112,0.5259259259259259
Gemma-3-1B,gap,NVDA,TCN,0.012229439492026964,0.5259259259259258
Gemma-3-1B,gap,TSLA,GRU,0.016655263180534046,0.4444444444444444
Gemma-3-1B,gap,TSLA,TCN,0.0164621335764726,0.4222222222222222
Gemma-3-1B,cc,AAPL,GRU,0.010694990865886211,0.38518518518518513
Gemma-3-1B,cc,AAPL,TCN,0.010255350110431513,0.4888888888888889
Gemma-3-1B,cc,AMZN,GRU,0.012760164526601633,0.48148148148148145
Gemma-3-1B,cc,AMZN,TCN,0.012493194391330084,0.5481481481481482
Gemma-3-1B,cc,GOOGL,GRU,0.012468629827102026,0.4888888888888889
Gemma-3-1B,cc,GOOGL,TCN,0.010365384630858898,0.45925925925925926
Gemma-3-1B,cc,META,GRU,0.011296354544659456,0.48148148148148145
Gemma-3-1B,cc,META,TCN,0.012288047621647516,0.4962962962962963
Gemma-3-1B,cc,MSFT,GRU,0.008322664226094881,0.5037037037037037
Gemma-3-1B,cc,MSFT,TCN,0.00792321190237999,0.5555555555555556
Gemma-3-1B,cc,NVDA,GRU,0.02377414455016454,0.525925925925926
Gemma-3-1B,cc,NVDA,TCN,0.023705763121445973,0.562962962962963
Gemma-3-1B,cc,TSLA,GRU,0.028715820362170536,0.5407407407407407
Gemma-3-1B,cc,TSLA,TCN,0.0303137203057607,0.47407407407407404
consensus,gap,AAPL,Consensus,0.006915007214215803,0.13636363636363635
consensus,gap,AMZN,Consensus,0.006309142682461388,0.0
consensus,gap,GOOGL,Consensus,0.00633826473519132,0.0
consensus,gap,META,Consensus,0.006006785990208977,0.0
consensus,gap,MSFT,Consensus,0.004763336335085546,0.0
consensus,gap,NVDA,Consensus,0.011118257544982808,0.2
consensus,gap,TSLA,Consensus,0.015218778994813333,0.0
consensus,cc,AAPL,Consensus,0.009708135096424967,0.17777777777777778
consensus,cc,AMZN,Consensus,0.012459625343981222,0.0
consensus,cc,GOOGL,Consensus,0.009851698262608333,0.0
consensus,cc,META,Consensus,0.01005771994429808,0.13636363636363635
consensus,cc,MSFT,Consensus,0.007845836579736148,0.06666666666666667
consensus,cc,NVDA,Consensus,0.022268811682663238,0.2
consensus,cc,TSLA,Consensus,0.027569892187314003,0.0
